distance_km,keyrate_bps_level_0,keyrate_W_bps_level_0,keyrate_GHZ_bps_level_0,opt_qs_level_0,p_accept_level_0,generation_time_us_level_0,round_time_us_level_0,opt_lambdas_level_0,keyrate_bps_level_1,keyrate_W_bps_level_1,keyrate_GHZ_bps_level_1,opt_qs_level_1,p_accept_level_1,generation_time_us_level_1,round_time_us_level_1,opt_lambdas_level_1,keyrate_bps_level_2,keyrate_W_bps_level_2,keyrate_GHZ_bps_level_2,opt_qs_level_2,p_accept_level_2,generation_time_us_level_2,round_time_us_level_2,opt_lambdas_level_2
0.0,54.7725095659518,54.7725095659518,0.0,0.342651981466309,1.0,1625.6365986784072,1725.6365986784072,0.3,5.6388394697326625,3.4547986412231895,2.184040828509473,0.16341546299766646,0.8349273143049171,13584.378769746745,13684.378769746745,0.3,0.32985253965439326,0.04378892674691325,0.28606361290748,0.07667483341625156,0.6803714753403647,249108.43793433544,249208.43793433544,0.3
26.31578947368421,10.216551065771574,10.216551065771574,0.0,0.36002765192295816,1.0,6507.146215849714,6607.146215849714,0.09202666431878698,1.2745976807314565,0.6690129762117741,0.6055847045196824,0.1676404175473714,0.8319620484497183,41134.55236863685,41234.55236863685,0.0530531194460995,0.09411816618461598,0.0,0.09411816618461598,0.0930575129594331,0.6799484320033177,399500.0408522789,399600.0408522789,0.040708944811914234
52.63157894736842,3.609747426376137,3.609747426376137,0.0,0.3668703356696147,1.0,14787.252233576526,14887.252233576526,0.10176503463132262,0.4781632795738999,0.22493017855151334,0.25323310102238655,0.16838115812012913,0.8305317097624717,91671.30147366333,91771.30147366333,0.049940948953841366,0.04086890959766399,0.0,0.04086890959766399,0.0929983360805687,0.6786985299861252,781704.8063177209,781804.8063177209,0.03652035170396984
78.94736842105263,1.3538256376791935,1.3538256376791935,0.0,0.3707403596017137,1.0,33212.12729362266,33312.12729362266,0.1102099010854142,0.21398583047907488,0.09275899646458978,0.12122683401448511,0.16855158109524473,0.829706276657536,184338.7729350675,184438.7729350675,0.04843928211678746,0.020999558946336087,0.0,0.020999558946336087,0.0928658297965146,0.678013838103646,1387484.1121719487,1387584.1121719487,0.03388866220072232
105.26315789473684,0.4910917382652825,0.4910917382652825,0.0,0.3727756908763415,1.0,81812.14998337727,81912.14998337727,0.11561991401775495,0.10456481252466245,0.04271981876696092,0.06184499375770153,0.16857651749840122,0.8292041324930486,353337.1292404502,353437.1292404502,0.04761984041183828,0.011952287838141104,0.0,0.011952287838141104,0.0927540536344822,0.6776007439839518,2303082.064446282,2303182.064446282,0.03210825783940327
131.57894736842104,0.1727546613169997,0.1727546613169997,0.0,0.37372365682399195,1.0,219008.7639888786,219108.7639888786,0.11840135688123779,0.053835824776134855,0.021105314055898158,0.0327305107202367,0.16856419096273298,0.8288931943532649,658625.3729689252,658725.3729689252,0.04714019992717217,0.007281362883019746,0.0,0.007281362883019746,0.09266967737198932,0.6773341618283668,3642277.6875692336,3642377.6875692336,0.03084961143720951
157.89473684210526,0.06025624925210993,0.06025624925210993,0.0,0.37412876667573947,1.0,610800.1497496337,610900.1497496337,0.11964723576656401,0.030041319461598475,0.0,0.030041319461598475,0.2187137696167104,0.8291205529094962,305067.1298428516,305167.1298428516,0.07765564134267727,0.0046534224055800365,0.0,0.0046534224055800365,0.09260717938382819,0.677153591007014,5555674.945396162,5555774.945396162,0.02993262826041128
184.21052631578945,0.021142675312907,0.021142675312907,0.0,0.3742946171662791,1.0,1720500.2734519606,1720600.2734519606,0.12016809688573589,0.01719435162304368,0.0,0.01719435162304368,0.2191196339253985,0.8285721908027472,509692.995583325,509792.995583325,0.07856286292160321,0.003080439353924427,0.0,0.003080439353924427,0.09256075270758014,0.6770268432174767,8242536.15874128,8242636.15874128,0.029249947960680756
210.52631578947367,0.0075028178274275225,0.0075028178274275225,0.0,0.3743613302963561,1.0,4825114.282595535,4825214.282595535,0.12037959704616696,0.009878365691303511,0.0,0.009878365691303511,0.21937645518268914,0.8281973663834695,860244.2133006542,860344.2133006542,0.07919559666971554,0.0020943151201838787,0.0,0.0020943151201838787,0.09252600017007839,0.6769354722829992,11966031.315989204,11966131.315989204,0.02873352176569622
236.8421052631579,0.002694499982951156,0.002694499982951156,0.0,0.37438805881519044,1.0,13409504.578657813,13409604.578657813,0.12046456762122236,0.00569848646901394,0.0,0.00569848646901394,0.21953828398694838,0.8279478093799905,1460760.2005274345,1460860.2005274345,0.07962069387599637,0.0014537315835939572,0.0,0.0014537315835939572,0.09249974592787973,0.6768682529549535,17073025.852775253,17073125.852775253,0.028338144937041333
