distance_km,keyrate_bps_level_0,keyrate_W_bps_level_0,keyrate_GHZ_bps_level_0,opt_qs_level_0,p_accept_level_0,generation_time_us_level_0,round_time_us_level_0,keyrate_bps_level_1,keyrate_W_bps_level_1,keyrate_GHZ_bps_level_1,opt_qs_level_1,p_accept_level_1,generation_time_us_level_1,round_time_us_level_1,keyrate_bps_level_2,keyrate_W_bps_level_2,keyrate_GHZ_bps_level_2,opt_qs_level_2,p_accept_level_2,generation_time_us_level_2,round_time_us_level_2
0.0,858.2971734850481,858.2971734850481,0.0,0.25257874640224043,1.0,237.02030648739694,337.02030648739697,303.27157675391413,170.03906295906486,133.23251379484924,0.18475683042943006,0.813310784503752,1107.1175668792641,1207.1175668792641,74.19475663577792,16.070309119601742,58.12444751617618,0.16029561234487646,0.6672143268823185,5817.1819067863025,5917.1819067863025
26.31578947368421,27.977658168260096,27.977658168260096,0.0,0.057605638517286444,1.0,3518.9102659017926,3618.9102659017926,27.186456919413427,12.804127795557937,14.38232912385549,0.03790340957871193,0.8053349318965575,6365.830840623613,6465.830840623613,9.60803883549725,1.9427587086721498,7.6652801268251,0.024483594104057003,0.6646576247006345,28281.16929400666,28381.16929400666
52.63157894736842,5.543797404434603,5.543797404434603,0.0,0.04426598136698046,1.0,17256.214924670247,17356.214924670247,8.780877449229111,4.085357145439003,4.695520303790108,0.026186089284348953,0.804378644724796,18350.905910070127,18450.905910070127,3.9051670446608666,0.7830897634539878,3.1220772812068787,0.015163481081207441,0.6643442343520573,65427.57133564237,65527.57133564237
78.94736842105263,1.498241890419855,1.498241890419855,0.0,0.04043226157319567,1.0,63296.28257046396,63396.28257046396,3.673112487041698,1.700554007296289,1.9725584797454088,0.02194289169418218,0.8040096292374537,42610.49740641435,42710.49740641435,2.0182370761491146,0.4033267688156086,1.6149103073335058,0.011664653195750488,0.6642158686378085,123367.81001354795,123467.81001354795
105.26315789473684,0.4606826593829095,0.4606826593829095,0.0,0.03905767729596348,1.0,205193.6227594698,205293.6227594698,1.7397236977431707,0.8034720280637545,0.9362516696794162,0.019903857429636247,0.8038289885455127,88650.54758106066,88750.54758106066,1.1726132157242497,0.23390285232829328,0.9387103633959564,0.009860129366392372,0.6641466542235596,209354.5476656614,209454.5476656614
131.57894736842104,0.15132109207350702,0.15132109207350702,0.0,0.038527273513181456,1.0,623907.8360541972,624007.8360541972,0.8851054164676151,0.4082229153996325,0.4768825010679826,0.018796668197192307,0.8037303002691512,172824.5681584799,172924.5681584799,0.7309333099700764,0.145634002364701,0.5852993076053754,0.008780536787642734,0.6641040643706334,332927.43908679317,333027.43908679317
157.89473684210526,0.051671772112221154,0.051671772112221154,0.0,0.03831692899795219,1.0,1826198.9517600704,1826298.9517600704,0.4711838429617058,0.21714505355649458,0.2540387894052112,0.018155880042506102,0.8036730975900207,323085.74677097483,323185.74677097483,0.47749463649135343,0.0950656716747037,0.38242896481664973,0.0080770199960514,0.6640757620937617,506653.8389956526,506753.8389956526
184.21052631578945,0.018098443438567563,0.018098443438567563,0.0,0.03823263306943941,1.0,5212812.284851851,5212912.284851851,0.25861759167876486,0.11912729262595813,0.13949029905280674,0.01777134657026627,0.8036387847926093,586925.5479145225,587025.5479145225,0.32250493923994206,0.06417429834452759,0.25833064089541447,0.007592828229983167,0.6640560016756376,747062.0994466424,747162.0994466424
210.52631578947367,0.006454681277289386,0.006454681277289386,0.0,0.038198715013590755,1.0,14615136.745022448,14615236.745022448,0.14504667339794447,0.06679352476778959,0.07825314863015488,0.0175355745310139,0.803617772438753,1044604.4746835796,1044704.4746835796,0.2232788890893284,0.0444125682310226,0.17886632085830578,0.0072469599751181935,0.6640417315968543,1075847.3022591507,1075947.3022591507
236.8421052631579,0.0023336518292901187,0.0023336518292901187,0.0,0.03818504823312398,1.0,40422876.050190814,40422976.050190814,0.08265157201476132,0.03805389118062617,0.04459768083413515,0.017389108051102716,0.803604739482057,1831138.803462717,1831238.803462717,0.15753795749011976,0.03132710031992498,0.12621085717019478,0.006993295084627489,0.6640311763197416,1521432.8833476317,1521532.8833476317
263.1578947368421,0.0008528521765716513,0.0008528521765716513,0.0,0.038179538095834416,1.0,110607273.4913714,110607373.4913714,0.04766855998887187,0.021944757041237616,0.025723802947634256,0.017297381183974957,0.8035965900486657,3172739.336232036,3172839.336232036,0.11281700290825467,0.022429352944729967,0.09038764996352469,0.0068036363127364765,0.6640232307141782,2120992.08000473,2121092.08000473
289.4736842105263,0.00031442455677767426,0.00031442455677767426,0.0,0.038177316900232454,1.0,300012005.19592273,300012105.19592273,0.02775311675289763,0.012775548867496345,0.014977567885401286,0.017239644017287833,0.803591468780798,5447054.907473053,5447154.907473053,0.08175645359118888,0.016251499513850513,0.06550495407733836,0.006659783315045449,0.6640171710608558,2923062.863265916,2923162.863265916
315.7894736842105,0.00011676858407783066,0.00011676858407783066,0.0,0.03817642123493358,1.0,807845157.1062579,807845257.1062579,0.01628112275580493,0.007494327084886212,0.008786795670918718,0.017203186038769035,0.803588240074519,9282548.245270122,9282648.245270122,0.05982181222372684,0.011889851324595984,0.047931960899130856,0.00654948173551939,0.6640125038546083,3990927.1730162753,3991027.1730162753
342.10526315789474,4.3633221597970056e-05,4.3633221597970056e-05,0.0,0.038176060365528536,1.0,2161904340.2843795,2161904440.2843795,0.009610898122999955,0.004423845331207075,0.0051870527917928805,0.017180119424349223,0.8035861998566685,15722092.909058899,15722192.909058899,0.04412120811528928,0.008768431733597355,0.035352776381691924,0.006464200162448928,0.6640088818654735,5406974.840856825,5407074.840856825
368.4210526315789,1.6391203707194826e-05,1.6391203707194826e-05,0.0,0.03817591503864213,1.0,5754965806.813326,5754965906.813326,0.005703139236210368,0.002625077516307182,0.003078061719903186,0.01716550677457103,0.8035849090640206,26491795.92858263,26491895.92858263,0.032757490715340794,0.00650956715325131,0.026247923562089485,0.006397838403861462,0.6640060546979863,7278334.633552544,7278434.633552544
394.7368421052631,6.185908304579353e-06,6.185908304579353e-06,0.0,0.03817585531470685,1.0,15249305551.250788,15249305651.250788,0.00339939040358536,0.001564675417598051,0.0018347149859873093,0.017156242536727456,0.8035840915718622,44441967.30743876,44442067.30743876,0.024456599058766598,0.004859724335940468,0.01959687472282613,0.006345940835677712,0.6640038378186631,9744134.053124243,9744234.053124243
421.05263157894734,2.3439511909381903e-06,2.3439511909381903e-06,0.0,0.03817583129438207,1.0,40244353906.45287,40244354006.45287,0.0020340659032627656,0.000936235498752825,0.0010978304045099405,0.017150365975529106,0.8035835736698936,74269345.64349625,74269445.64349625,0.01834603072301898,0.0036453337504758977,0.014700696972543083,0.006305195955902758,0.6640020935327797,12984854.945354879,12984954.945354879
447.36842105263156,8.913385000720767e-07,8.913385000720767e-07,0.0,0.03817582212729905,1.0,105830498894.51717,105830498994.51717,0.0012212332140905365,0.0005621040389308127,0.0006591291751597239,0.017146637424681473,0.8035832452550578,123698234.4356864,123698334.4356864,0.013818383100485089,0.002745594011468867,0.011072789089016223,0.006273109069469557,0.6640007172463874,17234377.329763114,17234477.329763114
473.6842105263158,3.4002895974859215e-07,3.4002895974859215e-07,0.0,0.038175818292768234,1.0,277419891830.6891,277419891930.6891,0.0007354167553456658,0.0003384935202655024,0.0003969232350801634,0.017144271250395943,0.8035830369588831,205409556.74358994,205409656.74358994,0.010444895595675446,0.002075250211532082,0.008369645384143363,0.006247779774707896,0.6639996287199141,22795478.144640893,22795578.144640893
500.0,1.3008431698633164e-07,1.3008431698633164e-07,0.0,0.03817581682176831,1.0,725151185518.9526,725151185618.9526,0.0004440489446858382,0.00020438399567784682,0.00023966494900799136,0.017142768726720634,0.8035829053013132,340187458.5794998,340187558.5794998,0.007919321097746703,0.0015734184512481292,0.006345902646498574,0.006227746135934786,0.6639987668369149,30059768.42400042,30059868.42400042
