distance_km,keyrate_bps_level_0,keyrate_W_bps_level_0,keyrate_GHZ_bps_level_0,opt_qs_level_0,p_accept_level_0,generation_time_us_level_0,round_time_us_level_0,keyrate_bps_level_1,keyrate_W_bps_level_1,keyrate_GHZ_bps_level_1,opt_qs_level_1,p_accept_level_1,generation_time_us_level_1,round_time_us_level_1,keyrate_bps_level_2,keyrate_W_bps_level_2,keyrate_GHZ_bps_level_2,opt_qs_level_2,p_accept_level_2,generation_time_us_level_2,round_time_us_level_2
0.0,365.284975090014,365.284975090014,0.0,0.15883044134970392,1.0,317.45892173659024,417.45892173659024,131.9521869586922,64.443993483489,67.50819347520321,0.08828515178996854,0.8084822290218414,1617.3696941279793,1717.3696941279793,24.728135009140313,5.071930538846984,19.65620447029333,0.04379464320758125,0.6651980624504934,12158.499722149672,12258.499722149672
26.31578947368421,24.316080347473605,24.316080347473605,0.0,0.05504597281907661,1.0,4025.889756749781,4125.889756749781,22.401485876652348,10.511541933491186,11.889943943161162,0.03404404815059792,0.8050392214979155,7553.604846727621,7653.604846727621,6.958408068334521,1.4004093640919986,5.5579987042425225,0.019198967099739794,0.6644804839219947,37713.667415951975,37813.667415951975
52.63157894736842,4.967838244497705,4.967838244497705,0.0,0.04363274983554868,1.0,19228.663738143725,19328.663738143725,7.634487972813245,3.547218141454791,4.087269831358454,0.02497595378151146,0.8042768043043909,20934.612560003246,21034.612560003246,3.147885539319707,0.6301180574967752,2.517767481822932,0.013371390897377732,0.6642778018238232,80084.6890978891,80184.6890978891
78.94736842105263,1.3547485242061537,1.3547485242061537,0.0,0.04021613379291246,1.0,69964.89646202305,70064.89646202305,3.2597845241806533,1.5082248412031463,1.7515596829775069,0.021395413746591242,0.8039621131049369,47825.31528321723,47925.31528321723,1.7007715049261478,0.3395728745455853,1.3611986303805625,0.010783017335791628,0.6641816059469106,145370.8385753719,145470.8385753719
105.26315789473684,0.4179223807761466,0.4179223807761466,0.0,0.03897582506782051,1.0,226144.15586626562,226244.15586626562,1.5596313518525287,0.7200486996368559,0.8395826522156727,0.019615637798835916,0.803803654299803,98676.89180041764,98776.89180041764,1.012142555341352,0.20178257543584546,0.8103599799055065,0.009346655449397353,0.6641261330233911,241519.6165659408,241619.6165659408
131.57894736842104,0.13744917431812573,0.13744917431812573,0.0,0.038495054620913745,1.0,686821.9747372561,686921.9747372561,0.7979017678254012,0.3679299258871307,0.4299718419382705,0.018632740490504833,0.8037158119444814,191476.9333757122,191576.9333757122,0.6402619837077975,0.12752246868912276,0.5127395150186748,0.008451572393728481,0.6640906707959676,379017.87684460793,379117.87684460793
157.89473684210526,0.04695849064194013,0.04695849064194013,0.0,0.0383040580272851,1.0,2009434.3072900013,2009534.3072900013,0.42613923802773834,0.19636282259438942,0.22977641543334895,0.018058516088367872,0.803664473905989,356973.47769050905,357073.47769050905,0.42236080619852634,0.08406808739843986,0.3382927188000865,0.007853196779805643,0.6640665288564997,571687.460982877,571787.460982877
184.21052631578945,0.016450893924211653,0.016450893924211653,0.0,0.03822746123622017,1.0,5734801.100620662,5734901.100620662,0.2343511638852086,0.10794155332861212,0.1264096105565965,0.017712022497529088,0.8036335277649675,647406.9029361364,647506.9029361364,0.28720965407259264,0.057140851709560014,0.23006880236303262,0.007434235647782397,0.6640493955878217,837708.5602333621,837808.5602333621
210.52631578947367,0.005867570450377893,0.005867570450377893,0.0,0.038196632578557155,1.0,16077450.005431121,16077550.005431121,0.13159462524362397,0.0605961631928274,0.07099846205079657,0.017498864494074746,0.8036145203683047,1151063.6246215163,1151163.6246215163,0.19981704555215718,0.039740571516144844,0.16007647403601233,0.007131328092852282,0.6640368790374074,1200945.2120249975,1201045.2120249975
236.8421052631579,0.0021214547676716997,0.0021214547676716997,0.0,0.03818420924466203,1.0,44466055.01230288,44466155.01230288,0.0750422632974562,0.03454948830987644,0.04049277498757976,0.017366174178350867,0.8036027089902076,2016461.4269005954,2016561.4269005954,0.14149318767272176,0.028133779733428066,0.1133594079392937,0.006907217000141603,0.6640275427054286,1692662.8907974365,1692762.8907974365
263.1578947368421,0.0007753132488442222,0.0007753132488442222,0.0,0.0381791994924824,1.0,121668985.49228868,121669085.49228868,0.04330023443892048,0.019933395989210637,0.023366838449709847,0.017282967031558034,0.803595315696287,3492432.4095007633,3492532.4095007633,0.10160155449275762,0.020198089969885216,0.0814034645228724,0.006738561955988475,0.6640204711130786,2353752.1975679,2353852.1975679
289.4736842105263,0.000285839478603467,0.000285839478603467,0.0,0.03817718090492094,1.0,330014278.13093245,330014378.13093245,0.025217272263240373,0.011608097832195357,0.013609174431045016,0.017230551237254317,0.8035906657334073,5994389.887927095,5994489.887927095,0.07378062099149078,0.014665232337316127,0.05911538865417466,0.006610011576085827,0.6640150525724026,3237604.6545021078,3237704.6545021078
