distance_km,keyrate_bps_level_0,keyrate_W_bps_level_0,keyrate_GHZ_bps_level_0,opt_qs_level_0,p_accept_level_0,generation_time_us_level_0,round_time_us_level_0,opt_lambdas_level_0,keyrate_bps_level_1,keyrate_W_bps_level_1,keyrate_GHZ_bps_level_1,opt_qs_level_1,p_accept_level_1,generation_time_us_level_1,round_time_us_level_1,opt_lambdas_level_1,keyrate_bps_level_2,keyrate_W_bps_level_2,keyrate_GHZ_bps_level_2,opt_qs_level_2,p_accept_level_2,generation_time_us_level_2,round_time_us_level_2,opt_lambdas_level_2
0.0,228.82472412884943,228.82472412884943,0.0,0.5827964571721304,1.0,714.6065250471506,814.6065250471506,0.3,76.36494048239442,42.487771953421436,33.87716852897299,0.4303166670753069,0.8229603730829305,2651.5418878545483,2751.5418878545483,0.29999988540148254,9.891956098769587,2.5188152284706744,7.373140870298912,0.28589629427583396,0.6746348297111787,20371.092303051515,20471.092303051515,0.3
26.31578947368421,55.550605572768745,55.550605572768745,0.0,0.619915938385204,1.0,2741.1085867925144,2841.1085867925144,0.12028115443860549,27.57996904059888,15.316154664746959,12.26381437585192,0.4605080026340371,0.8221251960479334,5976.706742788068,6076.706742788068,0.07998844589039646,4.397192547306398,0.9227516073612752,3.474440939945123,0.3508631143471369,0.6754088163124511,27962.172487696327,28062.172487696327,0.06139174098333911
52.63157894736842,24.838089363757643,24.838089363757643,0.0,0.6453054495885254,1.0,5385.096638649563,5485.096638649563,0.14894417893165116,14.209941258472956,7.895935052435261,6.3140062060376945,0.47598712164386625,0.8214506849814547,10027.777067233046,10127.777067233046,0.08349149701210855,2.5512104979978174,0.44284906655700096,2.1083614314408163,0.36100640760567565,0.6749958479894055,41595.22310385455,41695.22310385455,0.05992661946194111
78.94736842105263,12.101030148473704,12.101030148473704,0.0,0.669479873935432,1.0,9540.895453100493,9640.895453100493,0.18192367530831285,8.218095841539757,4.57627202971927,3.641823811820487,0.4872185745461486,0.8208827752461065,15300.113533761489,15400.113533761489,0.08807510628449451,1.6303694197050251,0.22781455385831612,1.402554865846709,0.36993957195143184,0.674731049362715,57518.9704395967,57618.9704395967,0.059750085922904504
105.26315789473684,5.68309276205032,5.68309276205032,0.0,0.6919395598748972,1.0,17452.76106408814,17552.76106408814,0.21526331414404115,4.966808350444716,2.7750703028083215,2.191738047636395,0.49613848257223153,0.820399323161482,22631.629915212045,22731.629915212045,0.0928691150179486,1.1007333064905613,0.12264797062820343,0.9780853358623579,0.3751812492100745,0.6744680962478862,77660.19657319765,77760.19657319765,0.05968622666061576
131.57894736842104,2.4582179992111843,2.4582179992111843,0.0,0.7102918239925623,1.0,35239.652756206975,35339.652756206975,0.24398652449262623,3.040286544548735,1.7058233038925292,1.334463240656206,0.5033269306212224,0.8199947867540448,33468.76463122033,33568.76463122033,0.0973796303157416,0.7685782466273603,0.06592045175234393,0.7026577948750163,0.3792824436668145,0.6742484983484381,102855.03703744979,102955.03703744979,0.0598612042918441
157.89473684210526,0.9779867456602453,0.9779867456602453,0.0,0.7226653060237788,1.0,80305.37082462518,80405.37082462518,0.2640933005570427,1.8662366944844369,1.035522435230673,0.8307142592537636,0.5497090054356315,0.8208644010856975,39664.68030920189,39764.68030920189,0.11562229875811543,0.5485682538219796,0.034235972839050235,0.5143322809829294,0.3825761067927806,0.6740633161585532,134770.9515785044,134870.9515785044,0.06016055587089525
184.21052631578945,0.36757646476205835,0.36757646476205835,0.0,0.7294789289115075,1.0,201879.49178861902,201979.49178861902,0.2754362749737851,1.1653591612342575,0.6252367179778571,0.5401224432564005,0.5566073958149715,0.8205815772146285,58360.17645272861,58460.17645272861,0.12107233211605978,0.409099863346123,0.0,0.409099863346123,0.4191987594247469,0.6740657768761861,125453.38488044549,125553.38488044549,0.07338252105415285
210.52631578947367,0.13460026983561532,0.13460026983561532,0.0,0.7326926326935495,1.0,536339.290905439,536439.290905439,0.28085611765499885,0.7177217705111387,0.37337435751206,0.34434741299907873,0.5619832136311393,0.8203603927352963,88348.95655106433,88448.95655106433,0.12550000359809987,0.3086786982598687,0.0,0.3086786982598687,0.42253676842529275,0.6738394942668211,157075.44231308353,157175.44231308353,0.074609510019394
236.8421052631579,0.04898743440260118,0.04898743440260118,0.0,0.7340784379929555,1.0,1456040.6914041713,1456140.6914041713,0.28320711144923916,0.43631205544609997,0.2210981614010115,0.21521389404508848,0.5659828768572044,0.8201957344931313,137600.721029654,137700.721029654,0.1288882674689194,0.23401386066487317,0.0,0.23401386066487317,0.4254183916343774,0.6736395065352553,196843.85677811663,196943.85677811663,0.0757782721537235
