distance_km,keyrate_bps_level_0,keyrate_bps_level_1,keyrate_bps_level_2,opt_qs_level_0,opt_qs_level_1,opt_qs_level_2
0.0,60.82376231399094,8.415498443198677,0.6714456302522934,0.027002156451970794,0.010285549613810896,0.003656266842625988
26.31578947368421,7.078579693336102,2.4311222973151394,0.3367290375762798,0.017755296252819103,0.007687986667925639,0.003052221946895195
52.63157894736842,1.5975812157925464,0.9553672142160767,0.1903006528895851,0.015563076052401703,0.00662415883872669,0.0026974896925661684
78.94736842105263,0.45025850124319583,0.4348840540209431,0.11589756913631592,0.014821581656935562,0.0060889184246843975,0.0024689852802504686
105.26315789473684,0.14063507345131815,0.2152214976642829,0.07425985920550189,0.014541706482197797,0.005791730295121533,0.0023129308305875895
131.57894736842104,0.04648016803234254,0.11225172098842903,0.049344391182316635,0.014431744261162699,0.0056176360025751715,0.0022020618393973346
157.89473684210526,0.015910816864756983,0.06064392934209459,0.03369011917274403,0.014387862341289304,0.005512433265852379,0.0021210679563779533
184.21052631578945,0.005578425391879454,0.03358549470272613,0.023486209680823884,0.014370245048037328,0.00544766352622586,0.002060686892894098
210.52631578947367,0.0019903033055123833,0.018941429945009643,0.016643017966242086,0.014363155200813826,0.0054073283959895635,0.0020149889349692085
236.8421052631579,0.0007196988431697888,0.010830858892160488,0.011949361691096083,0.01436029970434996,0.0053820304419027465,0.0019800074037923387
263.1578947368421,0.00026303702333698055,0.006260241676860883,0.008671423134888384,0.014359149156677548,0.005366093235738001,0.0019529950630927384
289.4736842105263,9.6977510404886e-05,0.0036497961929948548,0.006348310417526075,0.014358683450477916,0.005356023633083129,0.0019319963691630526
315.7894736842105,3.6015148511298155e-05,0.002142985922832039,0.0046818476038023365,0.01435849805444217,0.005349651788581683,0.0019155867015817063
342.10526315789474,1.3457932345155112e-05,0.0012657223829892863,0.0034743216926716182,0.014358421219736683,0.005345614705037471,0.0019027113952544972
368.4210526315789,5.0555994865159875e-06,0.0007513465956049195,0.00259190338628752,0.014358392256342944,0.005343054738525255,0.0018925762768169652
394.7368421052631,1.9079438740173685e-06,0.00044794400741821175,0.0019424171290822563,0.014358379174296887,0.005341430701936045,0.0018845787449439932
421.05263157894734,7.229542301333473e-07,0.00026807038815684995,0.0014614340565592815,0.014358375186278749,0.005340400669735068,0.0018782547472058486
447.36842105263156,2.7491912580230345e-07,0.00016096121286541797,0.0011033505704651399,0.014358372565506983,0.005339747056357341,0.0018732470143188462
473.6842105263158,1.0487650722745797e-07,9.69350375075775e-05,0.0008355389041398768,0.01435837113140831,0.0053393322162071655,0.0018692762283096798
500.0,4.012243272669434e-08,5.85320511415908e-05,0.0006344381526054397,0.014358371190623831,0.00533906853882396,0.0018661242304544579
