distance_km,keyrate_bps_level_0,keyrate_bps_level_1,keyrate_bps_level_2,opt_qs_level_0,opt_qs_level_1,opt_qs_level_2
0.0,88.74930903960106,13.641318115003292,1.20749210679241,0.06405885488311197,0.027385570312251417,0.01077410280690505
26.31578947368421,11.306868875737079,4.128584432479754,0.6129954901305837,0.045992595852387796,0.021351248396243167,0.009094713438679347
52.63157894736842,2.5952517598076605,1.654874708868197,0.34910607918305614,0.041025478422327094,0.018732600362903362,0.008093995780038027
78.94736842105263,0.7351532875583855,0.7609636309926635,0.21371648888350875,0.03928294866168203,0.017379573576550178,0.007443124770517201
105.26315789473684,0.23003086846566598,0.3787336727721493,0.1374349078823607,0.03861615339108293,0.016617542849122507,0.006995637342678607
131.57894736842104,0.07607687953489278,0.19819163745665577,0.09156423697709197,0.038352510775291865,0.016167444163839334,0.006676187856615778
157.89473684210526,0.026048992288737277,0.1072884556014487,0.0626382912060304,0.03824695660889757,0.015894098171720494,0.006441994572241622
184.21052631578945,0.009133867445971828,0.05949150514036822,0.04373112889536245,0.038204484598119565,0.01572528521121369,0.006266941788020175
210.52631578947367,0.003258967475460065,0.03357766213738452,0.031024073233647177,0.03818737520361315,0.015619947060546757,0.0061341918132153395
236.8421052631579,0.0011784702050833056,0.01920923878508237,0.022294019534855828,0.03818047837885635,0.015553793199065191,0.006032417317607147
263.1578947368421,0.00043071251765535107,0.01110632121533428,0.016189250689044074,0.03817769346796593,0.015512083234658885,0.00595373661846077
289.4736842105263,0.0001587971732045981,0.006476359699684146,0.011858318246398436,0.03817657473219571,0.015485718052762387,0.005892516599127956
315.7894736842105,5.89735669535154e-05,0.0038030696174129485,0.00874906233925942,0.038176123610985074,0.015469024172273194,0.005844641829749392
342.10526315789474,2.2036910486620086e-05,0.00224639806685684,0.0064946444687212475,0.038175938181120805,0.01545844432378754,0.005807056811379913
368.4210526315789,8.278375091312906e-06,0.0013335511334992738,0.004846358438521887,0.03817586074633314,0.015451736524468657,0.0057774611256120045
394.7368421052631,3.1241944978016666e-06,0.0007950719826223686,0.0036326813101694327,0.0381758277009448,0.015447478885883714,0.00575409655538725
421.05263157894734,1.1838134860167386e-06,0.000475817091507897,0.0027335926464909345,0.03817582369886824,0.015444778428060774,0.005735619167892281
447.36842105263156,4.5017092180447803e-07,0.0002857049770735813,0.002064065348483319,0.03817582256231447,0.01544306203702539,0.005720982316059053
473.6842105263158,1.7173179203611614e-07,0.00017206033429957777,0.0015632215769680585,0.03817581873569509,0.015441975244028572,0.005709375295677027
500.0,6.569914909615302e-08,0.00010389529630115723,0.0011870747812076801,0.03817581526182545,0.015441284055010884,0.005700161155678174
