distance_km,keyrate_bps_level_0,keyrate_bps_level_1,keyrate_bps_level_2,opt_qs_level_0,opt_qs_level_1,opt_qs_level_2,opt_lambdas_level_0,opt_lambdas_level_1,opt_lambdas_level_2
0.0,0.6360948679257601,0.01997649916573595,0.0004246690653742688,0.036075987058414666,0.010683506086854422,0.0033163365533001588,0.29999967653336657,0.2999987442770205,0.29999305966141004
26.31578947368421,0.007263842045955387,9.823056192356791e-05,7.012964989264329e-07,0.03338007775954846,0.00982840593061965,0.00304649043906291,0.026871061220831383,0.011170628896514684,0.004885530541263311
52.63157894736842,0.001249760366243086,2.4540437282880972e-05,2.233711313974878e-07,0.033323421223050737,0.009824268629628957,0.003046206568494858,0.02288446327431129,0.00875440029185598,0.0036463757247906514
78.94736842105263,0.00032060193477986924,9.201531453586915e-06,1.0256373769424196e-07,0.03330850830163845,0.009822969581826102,0.0030461134850984506,0.021713928579666447,0.007846147185283758,0.003134922930355083
105.26315789473684,9.599391822180507e-05,4.105364820329853e-06,5.5439130463500306e-08,0.03330330439943316,0.00982238159440707,0.0030460675246579694,0.02129050305566349,0.007397795226364717,0.0028524874549486767
131.57894736842104,3.102971913769754e-05,2.012883852354797e-06,3.29032647515417e-08,0.03330132173659944,0.009822072300951334,0.0030460413790240892,0.021126747433760917,0.0071501364404805146,0.002675009610062118
157.89473684210526,1.048243667329012e-05,1.0454202109932105e-06,2.0744517072970194e-08,0.03330053817043016,0.009821895874250253,0.0030460246575042815,0.021061820262017444,0.007005254048706527,0.0025551018197054742
184.21052631578945,3.6432256394426527e-06,5.638788452387766e-07,1.363952862498292e-08,0.033300226899446256,0.009821791942749736,0.0030460129960808713,0.021035826454305184,0.006917726716549916,0.002470310565954842
210.52631578947367,1.2917259796210684e-06,3.1221446831152577e-07,9.246794527292967e-09,0.033300104064118485,0.00982172621615715,0.003046004590893464,0.021025374100073213,0.0068638401306384544,0.0024084814081190564
236.8421052631579,4.64865649062445e-07,1.761707266733828e-07,6.415409327356116e-09,0.03330004899647385,0.009821686605036323,0.0030459989405673404,0.021021174708716284,0.00683027926243765,0.0023624091165739824
263.1578947368421,1.6925646123414582e-07,1.0082349673753783e-07,4.531534981698871e-09,0.033300033991091965,0.009821663612844062,0.0030459939766002697,0.021019463388133097,0.006809227383664157,0.0023275367042928374
289.4736842105263,6.220856171897968e-08,5.833595991815701e-08,3.2466467420281283e-09,0.03330001685861686,0.009821645967277165,0.0030459911413004137,0.021018812789676683,0.0067959692593524135,0.002300830729732889
315.7894736842105,2.3042820747993698e-08,3.404696629504104e-08,2.3528615575833695e-09,0.03330002613046665,0.00982163658385693,0.0030459886801673663,0.02101849704814021,0.0067875892344696764,0.0022801985928565804
342.10526315789474,8.59149729266413e-09,2.0011716615151427e-08,1.7211700190651919e-09,0.03330001210218375,0.009821630878728504,0.003045986783829585,0.0210184211974076,0.00678228586381352,0.0022641519288057743
368.4210526315789,3.2213360630619958e-09,1.183137542120387e-08,1.2688763580411317e-09,0.03330002167656246,0.009821626903732172,0.0030459850286557733,0.021018350469132197,0.006778925375015427,0.002251607393948224
394.7368421052631,1.2136920073179465e-09,7.029736231555575e-09,9.41535470867965e-10,0.033300034918551186,0.009821625045650512,0.003045983777381328,0.021018286810918663,0.006776794704733496,0.002241759656925496
421.05263157894734,4.592195512110752e-10,4.194620281767368e-09,7.024940731605751e-10,0.033300004125774274,0.009821623569521626,0.0030459829868488553,0.021018385479114693,0.006775442258184383,0.0022340053251915515
447.36842105263156,1.7440277341430063e-10,2.51221503166221e-09,5.26610738222874e-10,0.03329996420821155,0.00982161893169417,0.00304598207448159,0.021018499461096074,0.006774596620361145,0.0022278851603797223
473.6842105263158,6.645475608573364e-11,1.509520051935261e-09,3.963658601153162e-10,0.033300111893480866,0.009821617758320578,0.0030459815263120804,0.02101803757255849,0.006774054069203617,0.0022230445705351543
500.0,7.0195609086092e-11,9.096642495999358e-10,2.993863755538007e-10,0.0003313530355427696,0.009821622268357394,0.0030459812578293166,0.2999999999999976,0.006773692352298244,0.0022192095111103205
