distance_km,keyrate_bps_level_2
0.0,0.7031407625704146
26.31578947368421,0.3536200621623994
52.63157894736842,0.20017218021180122
78.94736842105263,0.1220361562432243
105.26315789473684,0.07824811155183975
131.57894736842104,0.05202037599220309
157.89473684210526,0.035530012753509546
184.21052631578945,0.024775506698371447
210.52631578947367,0.017560216810025966
236.8421052631579,0.012609847874495712
263.1578947368421,0.009151818553702541
289.4736842105263,0.006700627944263604
315.7894736842105,0.00494203757476051
342.10526315789474,0.0036676128764352145
368.4210526315789,0.00273622378834055
394.7368421052631,0.0020506456932380002
421.05263157894734,0.0015429056974794592
447.3684210526315,0.0011648856457774936
473.6842105263158,0.0008821532701774272
500.0,0.0006698423700631443
