distance_km,keyrate_bps_level_2
0.0,20.57815920113653
26.31578947368421,1.833104356613458
52.63157894736842,0.7029000243383677
78.94736842105263,0.3545795770413828
105.26315789473684,0.20332465692358867
131.57894736842104,0.12571489132286767
157.89473684210526,0.08168213242124492
184.21052631578945,0.05496042559556474
210.52631578947367,0.037946472900137196
236.8421052631579,0.026719448564652304
263.1578947368421,0.01910524147584261
289.4736842105263,0.013829066351646099
315.7894736842105,0.010109727094107727
342.10526315789474,0.007451156607884615
368.4210526315789,0.005529040299146671
394.7368421052631,0.004126189786945232
421.05263157894734,0.00309420264543218
447.3684210526315,0.0023299588368687666
473.6842105263158,0.0017607742318272801
500.0,0.0013347964801547242
