distance_km,keyrate_bps_level_1
0.0,28.37367423348401
26.31578947368421,3.83056342772166
52.63157894736842,1.2369566125105333
78.94736842105263,0.516585030692642
105.26315789473684,0.24443020994660167
131.57894736842104,0.12428565137563427
157.89473684210526,0.0661412642009782
184.21052631578945,0.03629573512444962
210.52631578947367,0.02035424344691334
236.8421052631579,0.01159759720146749
263.1578947368421,0.006688528833555516
289.4736842105263,0.003894028713652697
315.7894736842105,0.0022843616230340787
342.10526315789474,0.0013484669244627945
368.4210526315789,0.0008001799538942518
394.7368421052631,0.00047695032834362575
421.05263157894734,0.0002853882567790394
447.3684210526315,0.00017134406118135204
473.6842105263158,0.00010318191736831304
500.0,6.230181119926554e-05
