distance_km,keyrate_bps_level_2
0.0,0.08655195554932138
26.31578947368421,0.001221090909201551
52.63157894736842,0.0003927493746492864
78.94736842105263,0.00018091747065952882
105.26315789473684,9.794580540367207e-05
131.57894736842104,5.818421158778207e-05
157.89473684210526,3.670481389369369e-05
184.21052631578945,2.414300948257159e-05
210.52631578947367,1.6372138504121785e-05
236.8421052631579,1.1361286951546477e-05
263.1578947368421,8.026283292678775e-06
289.4736842105263,5.751142756766999e-06
315.7894736842105,4.168250714193504e-06
342.10526315789474,3.0493742458821967e-06
368.4210526315789,2.248169917371597e-06
394.7368421052631,1.668262356575733e-06
421.05263157894734,1.2447569115022687e-06
447.3684210526315,9.331310698427267e-07
473.6842105263158,7.023565190070661e-07
500.0,5.30518556168664e-07
