distance_km,keyrate_bps_level_2
0.0,5.188956595573262
26.31578947368421,1.2843539488739442
52.63157894736842,0.5594910029866469
78.94736842105263,0.2968548094062462
105.26315789473684,0.1748107471737367
131.57894736842104,0.10983707566145975
157.89473684210526,0.07212243618954059
184.21052631578945,0.04888323124481492
210.52631578947367,0.03392734354347909
236.8421052631579,0.023981328574814685
263.1578947368421,0.01719676728447081
289.4736842105263,0.012474850680558518
315.7894736842105,0.009135020896758323
342.10526315789474,0.006741503150273659
368.4210526315789,0.005007502639926874
394.7368421052631,0.0037399297696655356
421.05263157894734,0.002806289235435165
447.3684210526315,0.0021141903221642043
473.6842105263158,0.0015983320310603575
500.0,0.0012120231351475505
