distance_km,keyrate_bps_level_2
0.0,6.8707686761411315
26.31578947368421,1.6893522264596124
52.63157894736842,0.7348440341596524
78.94736842105263,0.389645799152618
105.26315789473684,0.22937266647359056
131.57894736842104,0.14408795229945356
157.89473684210526,0.09459881270809938
184.21052631578945,0.06411073567294624
210.52631578947367,0.044492676657385044
236.8421052631579,0.03144764182914511
263.1578947368421,0.022549852238988904
289.4736842105263,0.01635756016174236
315.7894736842105,0.011977940640587003
342.10526315789474,0.008839366759655123
368.4210526315789,0.00656567215481033
394.7368421052631,0.004903615847496578
421.05263157894734,0.003679437794924559
447.3684210526315,0.002771979398038144
473.6842105263158,0.0020956099740336845
500.0,0.0015891043265861102
