distance_km,keyrate_bps_level_1
0.0,54.14789979365651
26.31578947368421,7.241539443527058
52.63157894736842,2.3353223289225915
78.94736842105263,0.9748160671907686
105.26315789473684,0.4611418184091715
131.57894736842104,0.23444768481324893
157.89473684210526,0.12475729569512475
184.21052631578945,0.06845894969921384
210.52631578947367,0.038389998408291034
236.8421052631579,0.021873789254369176
263.1578947368421,0.012614851739424504
289.4736842105263,0.007344257541593513
315.7894736842105,0.004308358573751891
342.10526315789474,0.0025432330968823973
368.4210526315789,0.0015091514734982487
394.7368421052631,0.0008995345902063357
421.05263157894734,0.0005382456561481498
447.3684210526315,0.00032315680982251147
473.6842105263158,0.00019460219517079244
500.0,0.00011750185999121409
