distance_km,keyrate_bps_level_2
0.0,5.158431549648295
26.31578947368421,0.7208314160681623
52.63157894736842,0.2591957404817806
78.94736842105263,0.12413827637289013
105.26315789473684,0.0685198811421337
131.57894736842104,0.04116718506413578
157.89473684210526,0.02615913862809398
184.21052631578945,0.01729176599143945
210.52631578947367,0.01176724966604833
236.8421052631579,0.008186656625315742
263.1578947368421,0.0057945449830175706
289.4736842105263,0.004157982917514189
315.7894736842105,0.0030168894163825526
342.10526315789474,0.0022089415090596493
368.4210526315789,0.0016296269921249134
394.7368421052631,0.0012098923508022282
421.05263157894734,0.0009031123365326242
447.3684210526315,0.0006772318129865801
473.6842105263158,0.0005098719771537655
500.0,0.0003852031293448383
