distance_km,keyrate_bps_level_1
0.0,9.203015010096216
26.31578947368421,2.6847596316781743
52.63157894736842,1.0596048364835509
78.94736842105263,0.4834158336042147
105.26315789473684,0.23954271551290188
131.57894736842104,0.12503045754403566
157.89473684210526,0.06757843743362144
184.21052631578945,0.037436480501381555
210.52631578947367,0.021117015872914008
236.8421052631579,0.012076213744374543
263.1578947368421,0.006980545721865755
289.4736842105263,0.004069921597768504
315.7894736842105,0.0023897305866041507
342.10526315789474,0.001411483541618571
368.4210526315789,0.0008378814359234968
394.7368421052631,0.0004995386147037435
421.05263157894734,0.00029894835186764087
447.3684210526315,0.00017950221844281752
473.6842105263158,0.0001081011140080089
500.0,6.527450947250773e-05
