distance_km,keyrate_bps_level_1
0.0,44.813131420364044
26.31578947368421,11.98216810254655
52.63157894736842,4.58935369730464
78.94736842105263,2.050050056418844
105.26315789473684,0.9992429612032366
131.57894736842104,0.5146365062738907
157.89473684210526,0.2750962512891093
184.21052631578945,0.1509844973700786
210.52631578947367,0.08449730928592161
236.8421052631579,0.04799661750293992
263.1578947368421,0.02758332998037613
289.4736842105263,0.016001422276254746
315.7894736842105,0.009354448573977988
342.10526315789474,0.0055039893780197465
368.4210526315789,0.003256234588338064
394.7368421052631,0.0019355357457455102
421.05263157894734,0.0011552346660168322
447.3684210526315,0.0006920018096603075
473.6842105263158,0.0004158490055520666
500.0,0.00025061516572787997
