distance_km,keyrate_bps_level_2
0.0,0.9230680444485807
26.31578947368421,0.46403688810703825
52.63157894736842,0.2626098790881951
78.94736842105263,0.16007521819493062
105.26315789473684,0.10262650073244027
131.57894736842104,0.06822180413053983
157.89473684210526,0.04659277347754271
184.21052631578945,0.03248821335416292
210.52631578947367,0.023025973189822968
236.8421052631579,0.016534318862449618
263.1578947368421,0.011999822681251082
289.4736842105263,0.00878569010540299
315.7894736842105,0.006479789542165057
342.10526315789474,0.004808769927673127
368.4210526315789,0.003587556125510746
394.7368421052631,0.002688654564348282
421.05263157894734,0.002022933573675888
447.3684210526315,0.0015272981552366532
473.6842105263158,0.0011566001096122002
500.0,0.0008782349776254454
