distance_km,keyrate_bps_level_0,keyrate_bps_level_1,keyrate_bps_level_2,opt_qs_level_0,opt_qs_level_1,opt_qs_level_2
0.0,858.2971734850385,173.8040306358427,25.62222099419884,0.2525787176936175,0.16308467114167755,0.09359994278248349
26.31578947368421,18.168967453944784,8.31690543718053,1.7859872445258609,0.0231168246856632,0.01353692635418735,0.008338118758699803
52.63157894736842,3.443700053609461,2.460297791919327,0.6746507547037731,0.016957452406723972,0.008671917358198389,0.004869979289083393
78.94736842105263,0.9203893332513261,0.995603528575025,0.33851589354881223,0.015305474374555095,0.007061857554040318,0.003658955716755008
105.26315789473684,0.28196222544506805,0.4640435463653962,0.1935935747864227,0.014725978667952805,0.006317274720214289,0.003054166813947129
131.57894736842104,0.0924910987708239,0.23403745476119198,0.11950963073282313,0.014504380225106833,0.005920934172951864,0.0026988541309513614
157.89473684210526,0.031566595028282324,0.12396311637214769,0.07757152419132964,0.014416883714375273,0.00569413253091175,0.002469958549947665
184.21052631578945,0.011054192349441808,0.06783444523074796,0.0521584359176878,0.01438190104526818,0.00555895005715476,0.0023136401005364737
210.52631578947367,0.003942080955553335,0.03797509968122265,0.03599419129472226,0.014367846521515237,0.005476409998427967,0.0022025885000262757
236.8421052631579,0.0014251902822438193,0.021614532523371515,0.025335689577300938,0.014362189515491675,0.0054252729835090885,0.0021214650318689687
263.1578947368421,0.0005208407883675096,0.012457088863341046,0.01811097189224531,0.01435990947721405,0.0053933008158539575,0.0020609898417384975
289.4736842105263,0.0001920195543438124,0.007249389461712604,0.013106731247397908,0.014358993902560457,0.005373199097286757,0.002015222106345027
315.7894736842105,7.131060530930476e-05,0.004251588244858229,0.009580185137173092,0.014358622071838328,0.005360516022935247,0.0019801882467673504
342.10526315789474,2.6646798101174367e-05,0.002509303740823481,0.007060027221123768,0.014358473462052407,0.0053524962993110325,0.0019531365270447354
368.4210526315789,1.0010100920947857e-05,0.001488860998804729,0.005238322966314044,0.01435841068193433,0.005347417221445161,0.0019321070294341103
394.7368421052631,3.7777309904223957e-06,0.0008873810389118213,0.003908951437768473,0.014358388631051294,0.0053441975464393054,0.0019156741720716963
421.05263157894734,1.4314496993868098e-06,0.0005309509829080328,0.0029311311566099854,0.014358378772354019,0.005342156387119906,0.0019027801015437384
447.36842105263156,5.443399186998434e-07,0.0003187685997530305,0.0022070663440214495,0.01435837436293022,0.005340860625770383,0.0018926307903070483
473.6842105263158,2.076554919375025e-07,0.0001919563721228475,0.0016678444220732116,0.014358371974598078,0.005340039167006094,0.0018846217849193547
500.0,7.944241797476355e-08,0.00011590304236610623,0.001264313728400354,0.014358370562316536,0.005339517221526563,0.0018782890923234874
